t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3
14.8,350,237.3195,9.0272,0.075,355,213.1846,10.0826,0.1302,361,194.9327,9.6913,0.4894,364,179.1477,8.1912,0.0054,372,167.8096,7.4471,-0.0912,379,152.7053,8.4639,-0.4741,0.2774411309062207,0.1305310875177383,8.298166430113316,178.80158705433294,0.1514386086930768,8.129954646212946,164.73491189004602,0.03148348445811633,8.031046381664781,166.72309005588613
14.9,350,238.2224,9.0326,0.031,355,214.1936,10.096,0.112,361,195.9044,9.7413,0.5105,364,179.9673,8.1995,0.1357,372,168.5537,7.4362,-0.0409,379,153.5493,8.4166,-0.4741,0.3252780269152189,0.1328042298555374,8.31144685309887,179.63273173964282,0.172456315095351,8.145098507082254,165.54942174075424,0.04091051351369727,8.034194730110594,167.52650952889718
15.0,350,239.1256,9.0309,-0.081,355,215.2037,10.1074,0.0929,361,196.8811,9.7928,0.5174,364,180.788,8.2145,0.2068,372,169.2973,7.434,0.0145,379,154.3886,8.369,-0.4962,0.3680195902001357,0.29030442237854,8.340477295336724,180.4667794691765,0.1945613138545135,8.16234413859179,166.36565615461342,0.05224623261230902,8.038285781461964,168.3303381070434
15.1,350,240.0282,9.0206,-0.2233,355,216.2149,10.1165,0.0718,361,197.8629,9.844,0.5065,364,181.6105,8.2354,0.2714,372,170.041,7.4405,0.1149,379,155.223,8.3198,-0.5193,0.4057860204086403,0.3036821484565735,8.37084551018238,181.30386402019474,0.2192851428490705,8.181800269977241,167.18383618161116,0.0659105110863038,8.043510404723195,169.1346891475157
15.2,350,240.9292,8.9994,-0.4033,355,217.2269,10.1232,0.0222,361,198.8498,9.8936,0.4825,364,182.4353,8.262,0.3369,372,170.7857,7.4533,0.1679,379,156.0524,8.2678,-0.5543,0.4385964569705132,0.3673738241195678,8.407582892594338,182.14462230945418,0.2455897633738447,8.203728784262148,168.00420906003737,0.08154697423786444,8.050101455831825,169.9396992930989
15.3,350,241.8274,8.9649,-0.4505,355,218.2395,10.1276,0.0126,361,199.8415,9.9412,0.4634,364,183.2632,8.2946,0.3684,372,171.5318,7.4696,0.1885,379,156.8764,8.2122,-0.5946,0.4662554119842713,0.4391131401062011,8.451494206604957,182.98977173011468,0.2719715672434692,8.228287760599533,168.82703783609733,0.0984428463992738,8.058256153255611,170.74552490842447
15.4,350,242.7214,8.9154,-0.6198,355,219.2523,10.1296,0.0031,361,200.838,9.9874,0.4544,364,184.0946,8.3335,0.4332,372,172.2797,7.4876,0.2066,379,157.6947,8.1525,-0.6149,0.4884875221954912,0.4577584564685821,8.497270052251816,183.83949873533987,0.2960087492330773,8.25548491732388,169.6525863278297,0.11552363465263651,8.068100437895538,171.55233495221404
15.5,350,243.6097,8.8508,-0.7766,355,220.2652,10.1292,-0.0063,361,201.839,10.0331,0.4548,364,184.9301,8.3776,0.4743,372,173.0295,7.5083,0.2572,379,158.5067,8.089,-0.651,0.5055126077456905,0.5426433682441711,8.551534389076233,184.6946521742475,0.3190322881375163,8.285085792247187,170.48109490705443,0.13286154336241635,8.079652801360801,172.3603002323501
15.6,350,244.491,8.7744,-0.8758,355,221.278,10.1264,-0.0456,361,202.8446,10.0791,0.4587,364,185.7702,8.424,0.4811,372,173.7816,7.5337,0.3265,379,159.3123,8.023,-0.6651,0.5184858031843381,0.5460101366043091,8.606135402736664,185.55526571452117,0.3396892925680246,8.31698902106094,171.31279380916052,0.14971423409208937,8.092938955697043,173.16959412791982
15.7,350,245.3643,8.6926,-0.7949,355,222.2904,10.1213,-0.073,361,203.8548,10.1254,0.4601,364,186.6149,8.4703,0.4682,372,174.5366,7.5666,0.4253,379,160.1113,7.9573,-0.6447,0.5297114673875162,0.548498809337616,8.660985283670426,186.42136424288822,0.3578572373034993,8.350957950317742,172.1478896041923,0.16593841001227572,8.107910379106253,173.98038516583046
15.8,350,246.2296,8.612,-0.7578,355,223.3022,10.1138,-0.1005,361,204.8697,10.1715,0.4563,364,187.4643,8.5162,0.4693,372,175.2954,7.6095,0.5566,379,160.904,7.895,-0.5716,0.5408143845834306,0.546333909034729,8.715618674573898,187.2929261103456,0.3749338371277161,8.386743674048091,172.98656397159712,0.18148184290966535,8.12450422010748,174.7928355878412
15.9,350,247.087,8.5362,-0.7012,355,224.3131,10.1039,-0.128,361,205.8891,10.2171,0.4482,364,188.3182,8.5632,0.4906,372,176.0591,7.6648,0.6648,379,161.6906,7.8377,-0.5198,0.5518030764493048,0.540727972984314,8.76969147187233,188.16989525753283,0.3906382896774278,8.424237057760863,173.82898767737322,0.1964158880874358,8.142652404398447,175.60710082828106
16.0,350,247.9371,8.4666,-0.6405,355,225.3228,10.0917,-0.1442,361,206.913,10.2615,0.4103,364,189.177,8.6128,0.5226,372,176.829,7.7337,0.8093,379,162.4718,7.7856,-0.474,0.5616072504094511,0.5777124166488647,8.827462713537217,189.05264152888654,0.4063807158452795,8.463300886728605,174.67531776604608,0.21120770300302447,8.162293993207191,176.42333022760178
16.1,350,248.7806,8.4032,-0.5682,355,226.3313,10.0772,-0.1689,361,207.9413,10.3036,0.3822,364,190.0409,8.6654,0.538,372,177.6065,7.8153,0.9398,379,163.2479,7.7381,-0.4329,0.5689921940791067,0.5808899998664856,8.885551713523865,189.94119670023892,0.4223334255752704,8.503938958313134,175.52571166187738,0.22570325713490313,8.183414763507493,177.24167170395253
16.2,350,249.6181,8.346,-0.5106,355,227.3382,10.0604,-0.1931,361,208.9736,10.3419,0.3387,364,190.9102,8.72,0.5514,372,178.3927,7.9085,1.0551,379,164.0196,7.6951,-0.3913,0.5733155524060066,0.5815518498420715,8.943706898508072,190.83556739008972,0.4390263904418124,8.54617230087066,176.38032889196444,0.2399705809199415,8.205985089220983,178.06227021287464
16.3,350,250.4501,8.2948,-0.4551,355,228.3432,10.0412,-0.2193,361,210.0094,10.3752,0.2885,364,191.785,8.775,0.5466,372,179.1887,8.0117,1.1078,379,164.7872,7.6576,-0.3342,0.5746159131814131,0.5959101915359497,9.003297917661667,191.73589718185588,0.455868028528526,8.590074939914842,177.23933638595594,0.2537529114508305,8.229982147312978,178.88526842760592
16.4,350,251.2773,8.2494,-0.4008,355,229.3463,10.0192,-0.2599,361,211.0483,10.4034,0.2133,364,192.6652,8.829,0.5323,372,179.9954,8.1237,1.1904,379,165.5514,7.6254,-0.288,0.5734163784889018,0.579230010509491,9.061220918712616,192.64201927372713,0.4721862675604267,8.635661742767695,178.1029025602327,0.2669626069298944,8.255357438458061,179.71080417145174
16.5,350,252.1003,8.2097,-0.2663,355,230.3469,9.993,-0.3159,361,212.0899,10.4269,0.175,364,193.5507,8.8822,0.5581,372,180.8138,8.243,1.2596,379,166.3125,7.596,-0.2806,0.570543311625815,0.5720879435539246,9.118429713068009,193.55386224503394,0.4896367726132889,8.682880369523739,178.97119059718509,0.2804352088655311,8.282053699151051,180.53900954136685
16.6,350,252.9195,8.1757,-0.2261,355,231.3445,9.9606,-0.3943,361,213.1335,10.4452,0.1291,364,194.4416,8.9363,0.5812,372,181.6444,8.3688,1.322,379,167.0706,7.5657,-0.2979,0.5659959390764712,0.6003273129463196,9.17846244436264,194.47170848947022,0.5075566893924685,8.731844046785067,179.8443750018636,0.2944376989457828,8.310097220037605,181.3700192633706
16.7,350,253.7357,8.1471,-0.1868,355,232.3386,9.9208,-0.4793,361,214.1786,10.4573,0.0714,364,195.3382,8.994,0.6344,372,182.4878,8.4997,1.3224,379,167.8255,7.5331,-0.3192,0.5584342771539451,0.6044557094573975,9.23890801530838,195.39559929100105,0.5263873374962333,8.782599715724315,180.722634973436,0.3096710803494361,8.339540989932184,182.20397336236383
16.8,350,254.5492,8.1239,-0.1485,355,233.3284,9.8742,-0.4985,361,215.2246,10.4623,0.0179,364,196.2408,9.0582,0.7172,372,183.3444,8.6324,1.3186,379,168.5771,7.5001,-0.3046,0.5456871950493944,0.6506388783454895,9.30397190314293,196.32599648131534,0.5468840685013109,8.835238449473938,181.60615881838345,0.32695609715913226,8.370508097967127,183.04102417216055
16.9,350,255.3618,8.127,-0.0097,355,234.3132,9.8234,-0.5251,361,216.2707,10.4609,-0.0534,364,197.1503,9.1313,0.8055,372,184.2142,8.7632,1.2838,379,169.3257,7.4711,-0.2434,0.525407803182059,0.7189159393310547,9.375863497076034,197.26358283102294,0.5678134559918785,8.889926856324069,182.49515150401584,0.3463340168955099,8.40320370768304,183.88134454292884
17.0,350,256.1739,8.115,-0.0057,355,235.293,9.7711,-0.5272,361,217.3165,10.4554,-0.0899,364,198.0675,9.2144,0.9094,372,185.0969,8.8911,1.2604,379,170.0717,7.4492,-0.1426,0.4959089245040791,0.7754522562026978,9.453408722696304,198.20892370329258,0.5884425710960733,8.946708201923256,183.38982232420813,0.36750102215840574,8.437837109372591,184.7251282538661
17.1,350,256.9851,8.11,-0.0007,355,236.2675,9.7189,-0.5236,361,218.3617,10.4479,-0.1024,364,198.9936,9.3066,0.9956,372,185.9924,9.0182,1.27,379,170.8159,7.4337,-0.1035,0.4568175342498219,0.8717474937438965,9.540583472070693,199.16298205049966,0.6073299092587605,9.005552459032863,184.29037757011145,0.3896684737719941,8.474587211588432,185.57258697502493
17.2,350,257.7963,8.1135,0.0052,355,237.2367,9.6668,-0.5226,361,219.4061,10.4395,-0.0944,364,199.9292,9.4056,1.0479,372,186.9006,9.1466,1.2868,379,171.5587,7.4222,-0.0803,0.4088194162121317,0.9225986003875732,9.632843332109452,200.1262663837106,0.6222966146622444,9.06628544995874,185.1970061151073,0.4114156129963564,8.513554058965632,186.4239423809215
17.3,350,258.6083,8.1259,0.1792,355,238.2008,9.6146,-0.5253,361,220.4496,10.4298,-0.1131,364,200.8748,9.5071,0.9808,372,187.8217,9.2756,1.2833,379,172.3005,7.4143,-0.0446,0.3532274577340352,0.9607720375061036,9.728920535860063,201.0991584372966,0.6294071110505038,9.128515111424964,186.1098576262498,0.430723172678123,8.554695620265267,187.279411942948
17.4,350,259.4218,8.1459,0.2518,355,239.1596,9.5621,-0.5275,361,221.492,10.4181,-0.1378,364,201.8305,9.6064,0.936,372,188.7557,9.4032,1.2579,379,173.0418,7.4121,0.0159,0.2922826758995195,0.873012900352478,9.81622182589531,202.08078061988613,0.6304494532393204,9.191455822530012,187.0290032085028,0.4472813727433775,8.59776793753308,188.1391887367013
17.5,350,260.2377,8.1716,0.3017,355,240.1132,9.5094,-0.5309,361,222.5331,10.4044,-0.1575,364,202.7958,9.6999,0.8674,372,189.7022,9.528,1.2222,379,173.7833,7.417,0.1105,0.2287024415009103,0.8501013517379761,9.901231961069108,203.07090381599303,0.6235266470779656,9.254500767853946,187.9544532852882,0.4601319541241311,8.642496074807417,189.00343834418203
17.6,350,261.0564,8.201,0.3314,355,241.0615,9.4562,-0.5068,361,223.5728,10.3892,-0.1633,364,203.7701,9.786,0.7951,372,190.6611,9.6503,1.2001,379,174.5255,7.4285,0.1885,0.165116632039118,0.7865395545959473,9.979885916528701,204.0688924076459,0.6099197957122773,9.316853432561745,188.8861386285444,0.46911812896743055,8.68850927021983,189.872289271204
17.7,350,261.878,8.2323,0.3058,355,242.0044,9.4026,-0.5081,361,224.6109,10.3736,-0.1653,364,204.7527,9.8651,0.7261,372,191.6322,9.7705,1.1785,379,175.2692,7.4457,0.2591,0.1031683217595881,0.7073144316673279,10.050617359695435,205.07395414361545,0.5906481757450339,9.37784541213297,189.82392316975765,0.47475738441595655,8.735421083116574,190.74583137951566
17.8,350,262.7028,8.2632,0.2913,355,242.9421,9.3501,-0.4841,361,225.6475,10.3576,-0.1727,364,205.7428,9.9383,0.6777,372,192.6151,9.8883,1.1544,379,176.015,7.4695,0.3145,0.0433429141957502,0.633010983467102,10.113918458042145,206.08534598941966,0.5696925136808633,9.436910229707474,190.7676141927284,0.4781525037915051,8.78289682155817,191.62412106167147
17.9,350,263.5305,8.2917,0.2609,355,243.8747,9.3026,-0.4154,361,226.6823,10.3401,-0.1958,364,206.7401,10.0069,0.6362,372,193.6097,10.0035,1.1231,379,176.7636,7.503,0.4437,-0.0148712593700807,0.5829880237579346,10.172217260417938,207.10256771546145,0.5457847529180635,9.49387948107556,191.71700214083597,0.4788686342828099,8.83071207193732,192.5071922688652
18.0,350,264.361,8.3174,0.2353,355,244.8031,9.2647,-0.1728,361,227.7153,10.3195,-0.2513,364,207.744,10.0704,0.5823,372,194.6157,10.116,1.095,379,177.5162,7.5488,0.5946,-0.0729105125206025,0.5338771343231201,10.22560497385025,208.12512821284648,0.5199148042821263,9.548457956367368,192.6718479364727,0.4772312330774328,8.878598935365602,193.39505216240175
18.1,350,265.1939,8.3416,0.2494,355,245.7283,9.24,-0.0946,361,228.746,10.2946,-0.308,364,208.7538,10.1273,0.494,372,195.6328,10.2256,1.065,379,178.274,7.6078,0.7449,-0.1309547727903501,0.4699800312519073,10.272602976975442,209.15238851054403,0.4919535560223709,9.60044943679558,193.63189288015224,0.4731599804550565,8.926322058673346,194.28768436826908
18.2,350,266.0294,8.3666,0.2695,355,246.6518,9.2294,-0.0208,361,229.774,10.2639,-0.3797,364,209.769,10.1761,0.4158,372,196.6606,10.3321,1.0335,379,179.0384,7.6793,0.8283,-0.1882054302287394,0.3750841617584228,10.310111393151283,210.18339964985915,0.4630855343649194,9.649644792397815,194.596857359392,0.4670179141645382,8.973638056718851,195.18504817394097
18.3,350,266.8674,8.394,0.2993,355,247.5748,9.2305,0.0326,361,230.7984,10.2258,-0.4738,364,210.7887,10.2174,0.3529,372,197.699,10.4352,0.9961,379,179.8113,7.7779,0.9146,-0.2439661772300194,0.3206633329391479,10.342177726445199,211.21761742250368,0.4326238231713803,9.695953345834306,195.56645269397544,0.4587893713500539,9.020339848135306,196.0870821587545
18.4,350,267.7083,8.4241,0.3254,355,248.4983,9.2392,0.1255,361,231.8186,10.1783,-0.5538,364,211.8122,10.253,0.3103,372,198.7475,10.5348,0.96,379,180.5934,7.8655,0.9587,-0.2994610841582535,0.2512296736240387,10.367300693807602,212.25434749188443,0.4016168288465962,9.739215728151445,196.5403742667906,0.4490205879751941,9.066218785270312,196.99370403728153
18.5,350,268.5523,8.456,0.3113,355,249.4228,9.2519,0.1567,361,232.8335,10.1196,-0.6737,364,212.8391,10.2846,0.2846,372,199.8058,10.6306,0.9217,379,181.3845,7.9559,0.9762,-0.3573121157317535,0.2116604745388031,10.388466741261482,213.29319416601058,0.3705030374477644,9.779377411036103,197.5183120078942,0.4380454037017467,9.111120844067832,197.90481612168833
18.6,350,269.3995,8.4878,0.3003,355,250.3488,9.2676,0.1884,361,233.8421,10.0505,-0.7735,364,213.869,10.3131,0.2578,372,200.8734,10.7227,0.8863,379,182.1846,8.0471,0.9153,-0.4203173977687875,0.1670380234718322,10.405170543608666,214.33371122037144,0.3401466845980414,9.81642771478088,198.49995477937227,0.4263521816148761,9.154925384438007,198.82030866013213
18.7,350,270.2497,8.5175,0.2722,355,251.2765,9.2866,0.2311,361,234.8433,9.9742,-0.8242,364,214.9016,10.339,0.2346,372,201.9502,10.8116,0.8462,379,182.9939,8.1372,0.8937,-0.4893096588885814,0.1233815550804138,10.417508699116707,215.37546209028312,0.3099110260772922,9.850442383240685,199.48499901769637,0.4138735277321953,9.197560602599495,199.74006472039207
18.8,350,271.1028,8.5442,0.241,355,252.2063,9.3093,0.223,361,235.8368,9.8957,-0.8111,364,215.9367,10.3624,0.2114,372,203.0356,10.8979,0.8215,379,183.812,8.2247,0.864,-0.56353455869111,0.0926839113235473,10.426777090249061,216.41813979930802,0.2801148378087658,9.881433485848412,200.4731423662812,0.40071451164616384,9.238947955372714,200.66395951592935
18.9,350,271.9585,8.5684,0.2377,355,253.1385,9.3344,0.2321,361,236.8225,9.819,-0.7805,364,216.974,10.3834,0.1648,372,204.1296,10.9807,0.7797,379,184.6387,8.311,0.8693,-0.6406072240564937,0.0608544945716857,10.43286253970623,217.46142605327864,0.249550725029593,9.90944496962929,201.4640868632441,0.38660650499615945,9.27901940653733,201.59186145658308
19.0,350,272.8165,8.592,0.2436,355,254.0731,9.3583,0.2026,361,237.8007,9.745,-0.7533,364,218.0132,10.402,0.1442,372,205.2315,11.0579,0.7121,379,185.4744,8.4013,0.9645,-0.7184454353656466,0.0073404312133789,10.433596582827569,218.5047857115614,0.2193818273252329,9.934400042132248,202.4575268674573,0.3717851432207557,9.317680057036945,202.52362946228678
19.1,350,273.6769,8.6169,0.2634,355,255.0099,9.3772,0.1412,361,238.7716,9.673,-0.7378,364,219.0542,10.4174,0.1127,372,206.3408,11.1275,0.6366,379,186.3195,8.5011,1.0834,-0.7964072054369514,-0.0034294128417968,10.433253641543388,219.54811107571572,0.1887094552948691,9.956338224864773,203.4531606899438,0.3559256360275035,9.35485857135902,203.4591153194227
19.2,350,274.5399,8.6434,0.2769,355,255.9482,9.3892,0.0864,361,239.7346,9.5875,-0.7027,364,220.0965,10.4279,0.0616,372,207.4566,11.19,0.5745,379,187.1751,8.6112,1.1764,-0.8739584439655058,-0.0476713776588439,10.428486503777505,220.59095972609347,0.1569562285206198,9.975209170394258,204.4506816069832,0.33888251022032767,9.39045113496177,204.39816043291887
19.3,350,275.4056,8.6706,0.296,355,256.8875,9.3957,0.0458,361,240.6899,9.5167,-0.706,364,221.1394,10.4318,0.0046,372,208.5785,11.2474,0.5384,379,188.042,8.7272,1.2048,-0.9586879606602232,-0.1082148551940918,10.417665018258095,221.63272622791928,0.1248929018238457,9.99090479324632,205.44977208630783,0.32091505690086236,9.424339385983803,205.34059437151726
19.4,350,276.2741,8.6979,0.2999,355,257.8273,9.4003,0.0488,361,241.638,9.4456,-0.7101,364,222.1825,10.4297,-0.0557,372,209.706,11.3018,0.5181,379,188.9206,8.8442,1.1788,-1.0311572965281883,-0.1438604593276977,10.403278972325325,222.67305412515182,0.0924623549594261,10.003394083428706,206.4501114946507,0.30219761412949725,9.45643089167389,206.28623746068465
19.5,350,277.1453,8.7272,0.3402,355,258.7676,9.4064,0.0767,361,242.579,9.3746,-0.7051,364,223.2252,10.4246,-0.0732,372,210.8388,11.3543,0.4827,379,189.8109,8.9614,1.1899,-1.1006080220683157,-0.2092198133468628,10.382356990990639,223.71128982425088,0.0604516413752154,10.012640318924648,207.4513755265432,0.2830354396185368,9.486650653086839,207.23490252599333
19.6,350,278.0198,8.7624,0.429,355,259.7087,9.415,0.0716,361,243.513,9.3051,-0.6236,364,224.2674,10.4187,-0.0749,372,211.9767,11.4045,0.4568,379,190.713,9.0815,1.2385,-1.1699588502989458,-0.2042589783668518,10.361931093153954,224.7474829335663,0.0290992868352916,10.01868548306217,208.4532440748494,0.26361715000951413,9.514954197048693,208.1863979456982
19.7,350,278.8983,8.8071,0.5227,355,260.6506,9.4242,0.066,361,244.4402,9.2397,-0.5719,364,225.3089,10.4119,-0.0929,372,213.1195,11.451,0.4153,379,191.6274,9.2064,1.2874,-1.2408987333512356,-0.2239587306976318,10.33953522008419,225.78143645557472,-0.0014466025252684,10.021595411745698,209.455403616024,0.24388359623607592,9.541315912049644,209.14052953690316
19.8,350,279.7817,8.8621,0.6276,355,261.5934,9.4312,0.0378,361,245.3613,9.1815,-0.4921,364,226.3496,10.4017,-0.1489,372,214.2666,11.4919,0.3519,379,192.5544,9.3337,1.2577,-1.3115444302635428,-0.2539787292480469,10.314137347159386,226.81285019029065,-0.0319934521509335,10.021450751493171,210.4575486911733,0.22348113672617503,9.565704271673251,210.09709996407048
19.9,350,280.6711,8.9256,0.6982,355,262.5366,9.4338,0.0023,361,246.277,9.1334,-0.3887,364,227.389,10.3859,-0.2303,372,215.4175,11.525,0.2237,379,193.494,9.4583,1.2046,-1.3763682910804158,-0.2935367822647095,10.284783668932915,227.84132855718394,-0.0624692068036593,10.018251406278075,211.4593738318011,0.2022775111954213,9.588052385345868,211.05590520260506
20.0,350,281.5671,8.9941,0.7333,355,263.48,9.4328,-0.0203,361,247.1886,9.0975,-0.1339,364,228.4264,10.3629,-0.3196,372,216.5712,11.5486,0.1468,379,194.4458,9.5771,1.1432,-1.4298549801341691,-0.3637591600418091,10.248407752928735,228.86616933247683,-0.0936415110886656,10.01200448559771,212.46057428036085,0.18001490139849458,9.60828013646541,212.0167332162516
20.1,350,282.4701,9.0652,0.7365,355,264.4231,9.4306,-0.0159,361,248.0972,9.0749,-0.0719,364,229.4612,10.3327,-0.3544,372,217.7267,11.5632,0.0826,379,195.4092,9.6917,1.1207,-1.4672917367579317,-0.4053840637207031,10.207869346556663,229.8869562671325,-0.1235829757100927,10.002640334488843,213.4608383138097,0.1573976729908007,9.626281626605259,212.97936137891213
20.2,350,283.3803,9.1384,0.7599,355,265.3661,9.4297,0.002,361,249.0042,9.0654,-0.0152,364,230.4927,10.2963,-0.4116,372,218.8835,11.571,0.0403,379,196.3841,9.8063,1.1698,-1.4867878311461655,-0.3994654417037964,10.167922802386284,230.90374854737112,-0.1535592539099911,9.990282036917836,214.4598665175015,0.13421832505409953,9.642021393904338,213.94356351830257
20.3,350,284.2979,9.2145,0.7942,355,266.3091,9.4303,0.0077,361,249.9108,9.0673,0.0333,364,231.5202,10.2552,-0.4537,372,220.0407,11.5743,0.0202,379,197.3706,9.9238,1.205,-1.488677485998744,-0.4652688503265381,10.12139591735363,231.9158881391065,-0.1818122472475122,9.974926111526836,215.4573591286542,0.11114889530824928,9.655443226409748,214.90910784094353
20.4,350,285.2233,9.2941,0.8344,355,267.2522,9.4301,-0.0218,361,250.8181,9.0787,0.1436,364,232.5435,10.2102,-0.4934,372,221.1981,11.5739,-0.0311,379,198.369,10.044,1.2248,-1.4752742796623552,-0.4760236144065857,10.073793555912971,232.9232674946978,-0.2079667911224965,9.956744886802085,216.4530336173344,0.0884391551847748,9.666558115940573,215.8757636525376
20.5,350,286.1569,9.3778,0.8739,355,268.195,9.4256,-0.0953,361,251.7269,9.0961,0.1804,364,233.5621,10.1614,-0.5159,372,222.3553,11.57,-0.0789,379,199.3795,10.1659,1.2403,-1.4484880512229603,-0.5048055648803711,10.023312999424935,233.92559879464028,-0.2319758336631939,9.935948207689837,217.44662843810335,0.06615569108589706,9.67540203145905,216.8433038556835
20.6,350,287.0991,9.4653,0.9135,355,269.137,9.4146,-0.1936,361,252.6374,9.1147,0.1682,364,234.5756,10.109,-0.5492,372,223.512,11.5633,-0.1053,379,200.4023,10.2903,1.2595,-1.4105517152724076,-0.503134548664093,9.972999544558524,234.92289874909613,-0.2553126198965968,9.912750624323516,218.43790350053573,0.04394949173051475,9.68201760056764,217.81150561574026
20.7,350,288.0502,9.5567,0.952,355,270.0775,9.3957,-0.3015,361,253.5496,9.1302,0.1201,364,235.5837,10.0539,-0.5702,372,224.6679,11.5548,-0.1191,379,201.4378,10.4186,1.3041,-1.3650399764872232,-0.5230420231819153,9.920695342240334,235.91496828332018,-0.2760012717213827,9.887219362333855,219.42662543676911,0.022429797575820903,9.686412549740691,218.78014687071433
20.8,350,289.0106,9.6518,0.9895,355,271.0157,9.3689,-0.3176,361,254.4631,9.1399,0.0479,364,236.5863,9.9973,-0.5806,372,225.8228,11.5422,-0.1984,379,202.4862,10.5502,1.3262,-1.3161578918503218,-0.5415325164794922,9.866542090592384,236.9016224923794,-0.2948116987005308,9.859619235161716,220.41258736028527,0.0013441928397898814,9.688655529498273,219.74901242366417
20.9,350,289.9807,9.7506,1.0213,355,271.9509,9.3358,-0.3712,361,255.3773,9.144,0.0122,364,237.5832,9.9398,-0.5841,372,226.9759,11.52,-0.3576,379,203.5478,10.6816,1.3011,-1.2674910100943004,-0.5456010103225708,9.811981989560127,237.8828206913354,-0.3110010716995923,9.830138065291663,221.39560116681443,-0.019130456105180167,9.688789948782253,220.7178914185424
21.0,350,290.9609,9.8534,1.0633,355,272.8827,9.2988,-0.399,361,256.2918,9.1447,-0.0025,364,238.5742,9.8816,-0.5914,372,228.126,11.4835,-0.5615,379,204.6223,10.8094,1.2326,-1.2198150392659584,-0.547406792640686,9.757241310296058,238.85854482236502,-0.3253011545117082,9.799037958121705,222.3755049626266,-0.039253430367339415,9.686876903171735,221.68657910885958
21.1,350,291.9516,9.9603,1.1039,355,273.8106,9.2596,-0.417,361,257.2063,9.1447,0.0019,364,239.5594,9.8226,-0.5989,372,229.2718,11.4311,-0.646,379,205.7095,10.9332,1.2038,-1.171966292943663,-0.5620607137680054,9.701035238919259,239.82864834625695,-0.3364578965847704,9.766507842670531,223.3521557468937,-0.05873264439773324,9.682951560135,222.6548742648731
21.2,350,292.9532,10.0706,1.1315,355,274.7345,9.2184,-0.4248,361,258.1208,9.1459,0.0229,364,240.5387,9.7627,-0.6103,372,230.4116,11.365,-0.7782,379,206.8089,11.055,1.1927,-1.1221872523932492,-0.5579912662506104,9.645236112294198,240.79317195748638,-0.3446369182117345,9.732862053012056,224.3254419521949,-0.07768787675235554,9.677078295695228,223.6225820944426
21.3,350,293.9658,10.1826,1.1245,355,275.6541,9.1747,-0.4517,361,259.0355,9.1488,0.0413,364,241.5119,9.7013,-0.6183,372,231.5442,11.2871,-0.9001,379,207.9203,11.1744,1.157,-1.0691649985265366,-0.5686931610107422,9.588366796193123,241.7520086371057,-0.3497096295488588,9.698398361190884,225.295281788314,-0.09611001579737785,9.669309508019992,224.58951304524462
21.4,350,294.9897,10.295,1.1231,355,276.5693,9.1289,-0.4641,361,259.9506,9.1531,0.0511,364,242.4788,9.6376,-0.6439,372,232.6684,11.1973,-1.035,379,209.0435,11.288,1.052,-1.0118808809159952,-0.5653181076049805,9.531834985432624,242.70519213564896,-0.3520619555027602,9.663427398235998,226.2616245281376,-0.11376448252801484,9.659698506440254,225.55548289588864
21.5,350,296.0248,10.4075,1.1263,355,277.4799,9.0832,-0.4521,361,260.8662,9.158,0.0528,364,243.4393,9.5717,-0.6631,372,233.783,11.0952,-1.0807,379,210.1775,11.3929,0.9605,-0.9496777842451336,-0.5832854509353638,9.473506440339088,243.65254277968288,-0.3509356219245289,9.628221202685722,227.22444664840611,-0.1299239270118152,9.648322058187452,226.52031510170738
21.6,350,297.0712,10.5206,1.1341,355,278.386,9.0391,-0.4525,361,261.7822,9.1627,0.0393,364,244.3932,9.5056,-0.6469,372,234.887,10.9832,-1.1586,379,211.3216,11.489,0.883,-0.8833980797335156,-0.5894591808319092,9.414560522255897,244.59399883190846,-0.3457402952867019,9.59312764049327,228.18375941245543,-0.14364863544767187,9.63532966548627,227.483848068256
21.7,350,298.1289,10.6334,1.0687,355,279.2878,8.9957,-0.4581,361,262.6987,9.1668,0.0326,364,245.3407,9.4441,-0.5276,372,235.9794,10.8666,-1.17,379,212.4749,11.5778,0.8197,-0.8160564800631441,-0.5552158355712891,9.359038938698768,245.52990272577833,-0.3340738102388316,9.5585536109646,229.13961477355195,-0.15335841582070003,9.620964801941502,228.44594454845017
21.8,350,299.1978,10.7429,1.0154,355,280.1851,8.9497,-0.5083,361,263.6155,9.1701,0.0252,364,246.2825,9.3924,-0.4158,372,237.0604,10.7517,-1.1274,379,213.6368,11.6595,0.7132,-0.7534088872311966,-0.4210362136363983,9.316935317335128,246.46159625751184,-0.3184504642452704,9.525146229940717,230.092129396546,-0.15915721721613083,9.605628960359432,229.40650744448612
21.9,350,300.2771,10.8448,0.9252,355,281.0774,8.8977,-0.584,361,264.5327,9.1726,0.0183,364,247.2198,9.354,-0.2843,372,238.13,10.6415,-1.0847,379,214.8064,11.7328,0.6255,-0.7013599736098504,-0.3579423725605011,9.28114108007908,247.38971036551976,-0.2976398759861041,9.49330118351619,231.0414595148976,-0.16039089591016506,9.589713238637819,230.3654787683499
