Time,Speed1,E1,N1,Speed2,E2,N2,IVS1,A1,A2
505.6000000000004,13.361818180000002,-168.83713994227796,-945.3459223687344,13.83636363999993,-185.6103766586264,-925.956333789628,20.792816116231013,0.029292899999928675,-0.18080810000006511
505.70000000000056,13.362222220000008,-167.93450388225614,-946.3308096404888,13.818888889999918,-184.7337492201937,-927.0246779159528,20.74682225026869,0.00404040000005938,-0.17474749999988468
505.8000000000005,13.363636359999996,-167.0288187711035,-947.3127240230368,13.80090908999992,-183.85658042716105,-928.089725510152,20.702939920460448,0.014141399999876673,-0.17979800000005233
505.9000000000004,13.363333330000016,-166.12090488743647,-948.2926112212688,13.783333329999929,-182.9781258095858,-929.1517259934632,20.660673575151264,-0.0030302999998044577,-0.17575760000016813
506.0000000000005,13.366363639999983,-165.21126187679354,-949.2707088736856,13.767272729999917,-182.09841025782643,-930.210159154916,20.620277065539803,0.0303030999996365,-0.1606059999998995
506.1000000000004,13.363333330000003,-164.29848164886056,-950.2464865360024,13.748888889999929,-181.2169372241588,-931.2652830333882,20.581761993242186,-0.030303099999829747,-0.18383840000004548
506.20000000000056,13.364545449999984,-163.38344167661418,-951.2194717816284,13.7309090899999,-180.33415260758855,-932.3168164957484,20.54470220231552,0.012121199999787342,-0.17979800000004773
506.3000000000005,13.361111109999998,-162.46610172003122,-952.1902062582355,13.708888889999884,-179.4499716731089,-933.3644796961112,20.509680419499176,-0.034343399999870516,-0.22020200000023543
506.4000000000004,13.360909090000003,-161.54645452556426,-953.158813537818,13.682727269999884,-178.5648456520885,-934.4079786811524,20.47731119699213,-0.002020199999946614,-0.2616162000003855
506.5000000000005,13.362222219999998,-160.6247707235538,-954.1255059059964,13.657777779999886,-177.67854843932537,-935.4470876829864,20.447580763785567,0.013131299999926531,-0.24949489999963317
506.6000000000005,13.361818180000016,-159.70077481936738,-955.0894398661655,13.632727269999869,-176.79073900152991,-936.4819195896272,20.4197320704059,-0.00404039999981758,-0.2505051000002611
506.70000000000056,13.365555559999995,-158.7744223006929,-956.0513952194927,13.603333339999883,-175.90206013599098,-937.5124855449138,20.394792981308747,0.03737379999976166,-0.29393929999961854
506.8000000000005,13.363636360000026,-157.84519681584203,-957.0110558842435,13.577272729999873,-175.0127009177328,-938.5377285048336,20.37378311012068,-0.019191999999701333,-0.26060610000019585
506.9000000000004,13.370000000000012,-156.91376838549584,-957.9685010241826,13.548888889999883,-174.12231895318197,-939.5584514579236,20.355478917526945,0.06363639999995198,-0.2838384000003134
507.0000000000005,13.372727270000007,-155.98015497842007,-958.924167964286,13.523636369999876,-173.2311124506789,-940.5749116499144,20.34012936238735,0.0272726999999212,-0.252525199999731
507.1000000000005,13.374444440000016,-155.04378170935968,-959.8780561194004,13.4955555599999,-172.33868511663331,-941.5872178164618,20.327771990608607,0.01717170000008625,-0.2808080999998522
507.20000000000056,13.378181820000009,-154.10476486640994,-960.8293796949168,13.473636369999891,-171.44505872133516,-942.5955844847408,20.31761271692145,0.03737379999990377,-0.21919189999991637
507.3000000000005,13.380000000000026,-153.16340689430217,-961.7790714999468,13.449999999999903,-170.5500612678785,-943.5993946969216,20.31044471816476,0.01818180000017387,-0.2363636999999581
507.4000000000004,13.384545450000005,-152.21870643838474,-962.7263882674488,13.42900570999991,-169.6530555991346,-944.5984514194278,20.306115780910726,0.04545449999985574,-0.20994290000024782
507.5000000000005,13.386666670000016,-151.27103942299956,-963.6711719311425,13.408888889999902,-168.7538960339763,-945.5926374387416,20.304228311677782,0.021212200000089092,-0.20116819999979807
507.6000000000005,13.390000000000011,-150.32027913897755,-964.612556170956,13.3872727299999,-167.85273757986818,-946.582652922274,20.30384709362211,0.03333329999996053,-0.2161616000000981
507.70000000000056,13.39222222,-149.36647482306384,-965.5512624155604,13.365555559999898,-166.95016845669545,-947.5683023440912,20.30600663459561,0.02222219999987737,-0.21717169999985
507.8000000000005,13.391818180000026,-148.40938937651845,-966.487076557196,13.342727269999909,-166.04683226639344,-948.5487409275096,20.3117739755494,-0.004040399999746526,-0.22828289999996768
507.9000000000004,13.397777779999982,-147.44966289125358,-967.4203365050878,13.322222219999912,-165.14223710647644,-949.5250248028065,20.319843796117247,0.059595999999650186,-0.20505050000027333
508.0000000000005,13.394545450000026,-146.4863614332346,-968.3509618052284,13.302727269999922,-164.2361144683156,-950.49740222652,20.33045078914907,-0.03232329999952408,-0.1949494999996309
508.1000000000005,13.399999999999988,-145.5205273030205,-969.2790104340172,13.285555559999937,-163.32843912070948,-951.4658964675768,20.342869153384047,0.05454549999964171,-0.17171709999991153
508.20000000000056,13.397272730000012,-144.5515237817061,-970.2045164662004,13.270909089999936,-162.41898727269947,-952.4310727699705,20.357014848520524,-0.0272726999997413,-0.14646469999988979
