Time,Speed1,E1,N1,Speed2,E2,N2,IVS1,A1,A2
751.8,15.54,-587.7900389214976,971.8518565441316,16.89272728,-579.6069863430083,990.8901792254844,16.333453523210807,-0.45555560000041817,-0.7949495000007314
751.9,15.49777778,-588.3563142254985,970.407614278918,16.81666667,-580.3035147481265,989.3577686558798,16.201190148064367,-0.42222219999989713,-0.7606060999998168
752.0,15.46272728,-588.9165230882662,968.963462045126,16.74272728,-580.9892584144534,987.8287279137674,16.074132250542753,-0.3505049999999257,-0.739393899999828
752.1,15.44222222,-589.4703495956387,967.519555055158,16.66555556,-581.6648030503244,986.302717259662,15.951445896582005,-0.20505059999994968,-0.7717171999998151
752.2,15.42272727,-590.0209551626357,966.0787061011604,16.58909092,-582.3299402886107,984.7808237571468,15.832793061220563,-0.1949494999999591,-0.764646399999837
752.3,15.41,-590.5653693092431,964.6365616076351,16.51333334,-582.9851867066634,983.2620112176744,15.71986723474418,-0.12727270000010754,-0.7575758000007011
752.4,15.39818182,-591.0968010617719,963.184625420418,16.44181819,-583.6299523830479,981.7466831286443,15.618593947161234,-0.1181817999999788,-0.7151514999998348
752.5,15.39111111,-591.6203641735133,961.7305370657248,16.37000001,-584.2654693311653,980.2349055213176,15.52346167811324,-0.07070709999997318,-0.7181817999998473
752.6,15.38363636,-592.132339875198,960.2718994431324,16.29545455,-584.8913417863013,978.727205438676,15.435993637137944,-0.07474749999998385,-0.7454545999998256
752.7,15.37555556,-592.6358733131066,958.8115022596576,16.22333334,-585.5082056808014,977.2231220873616,15.354135276761872,-0.08080799999998273,-0.7212120999998243
752.8,15.36727273,-593.1318923603909,957.3508572162152,16.14909092,-586.1154725957458,975.7239066573272,15.278208548221803,-0.08282830000008162,-0.7424242000006844
752.9,15.35888889,-593.6214432795273,955.8892443471902,16.07777779,-586.7146298732503,974.2293886756416,15.208575498452726,-0.08383839999998569,-0.7131312999998385
753.0,15.35363636,-594.1043599894481,954.4267708628564,16.00636364,-587.3052505264178,972.738107144132,15.143867835938297,-0.05252529999998728,-0.7141414999998271
753.1,15.34666667,-594.5802256725095,952.9632574525236,15.93111112,-587.886888726428,971.2513636037354,15.085485514944056,-0.06969689999998444,-0.7525251999998227
753.2,15.34,-595.0481577753069,951.4962894195716,15.86181819,-588.4595646561582,969.7695239970428,15.035743530172653,-0.06666669999998026,-0.6929292999998561
753.3,15.32888889,-595.508861938332,950.0269959625208,15.79222223,-589.0246960997566,968.2914030771868,14.992253155366669,-0.11111110000009974,-0.6959596000006242
753.4,15.32545455,-595.9626470391024,948.5558939672452,15.72000001,-589.5804510107348,966.8156037701189,14.953942594901724,-0.034343399999993106,-0.7222221999998403
753.5,15.31777778,-596.4102900216857,947.0843058484364,15.6488889,-590.127594686736,965.343549129074,14.92089968522112,-0.07676769999998032,-0.711111099999842
753.6,15.30909091,-596.8509731345467,945.6119474237512,15.57727274,-590.6667430315213,963.8768601277974,14.89445762703338,-0.08686869999998038,-0.7161615999998331
753.7,15.30111111,-597.285848488768,944.1402397815808,15.50555556,-591.1987536294163,962.4149972083964,14.87286602683367,-0.07979799999997501,-0.7171717999998396
753.8,15.29,-597.7097019775098,942.6771990693828,15.43727273,-591.7227361913483,960.9579589813812,14.847162358557703,-0.11111110000011751,-0.6828283000006146
753.9,15.28,-598.1250305995068,941.2153360459564,15.36666667,-592.2391829292236,959.5050002335064,14.824407269173536,-0.09999999999997514,-0.7060605999998331
754.0,15.26909091,-598.5279566699481,939.7518506417924,15.29272728,-592.7472777334093,958.0580807450908,14.808247447544524,-0.10909089999997697,-0.7393938999998457
754.1,15.25555556,-598.9251633904983,938.28670886358,15.22222223,-593.2478189958621,956.6157867025915,14.799208196802956,-0.13535349999996646,-0.7050504999998348
754.2,15.24636364,-599.3172993735964,936.818594680447,15.15272728,-593.7400659659463,955.178346809682,14.799174241713688,-0.09191919999997153,-0.6949494999998348
754.3,15.23666667,-599.7033085801046,935.3491625489075,15.08111112,-594.224240230268,953.7453662088836,14.805803960486138,-0.09696970000009068,-0.7161616000006651
754.4,15.22636364,-600.08226329471,933.8802691387638,15.00909092,-594.7010057416787,952.3181326727496,14.818101409373114,-0.10303029999996982,-0.720201999999826
754.5,15.21888889,-600.4553506990258,932.4113624904302,14.93333334,-595.169057705716,950.8957312762932,14.836420230073395,-0.07474749999998385,-0.757575799999822
754.6,15.20454546,-600.8249005356671,930.9437599187644,14.86272728,-595.6294167939129,949.478485760817,14.860132794775,-0.14343429999997007,-0.7060605999998508
754.7,15.19555556,-601.1884241731857,929.4746724967448,14.80222223,-596.0820885305523,948.065162347354,14.890029451215744,-0.08989899999997507,-0.6050504999998597
754.8,15.18454546,-601.54794930489,928.0000617315206,14.74000001,-596.5269664767727,946.6567489477954,14.931513617555812,-0.11010100000010037,-0.6222222000005725
754.9,15.17444445,-601.9014052147195,926.5237482366624,14.68222223,-596.9639651400106,945.2519006241344,14.979066664995669,-0.10101009999999112,-0.5777777999998542
755.0,15.16818182,-602.2512859267176,925.0451151292168,14.62818182,-597.3931602839507,943.8507979674172,15.034055675456774,-0.06262629999998734,-0.5404040999998841
755.1,15.15888889,-602.5958451796483,923.5646452856143,14.58222223,-597.8156393054685,942.4537290736712,15.095554255917268,-0.09292929999996975,-0.45959589999990264
